geometryid,geometryacreage,imageid,imagepath,imagedate
59NAmNbnvKR3G7rLhouG5V,78141,496578,S2B_T15TUK_20210524_172125_UTM15_GS2,2021-05-24T17:08:49.000000
59NAmNbnvKR3G7rLhouG5V,78141,588601,S2A_T15TUJ_20220203_172139_UTM15_GS2,2022-02-03T17:15:21.000000
59NAmNbnvKR3G7rLhouG5V,78141,579195,S2A_T15TUJ_20201210_172135_UTM15_GS2,2020-12-10T17:17:11.000000
59NAmNbnvKR3G7rLhouG5V,78141,588814,S2A_T15TUJ_20220124_172139_UTM15_GS2,2022-01-24T17:16:11.000000
59NAmNbnvKR3G7rLhouG5V,78141,588816,S2B_T15TUJ_20220109_172135_UTM15_GS2,2022-01-09T17:16:59.000000
59NAmNbnvKR3G7rLhouG5V,78141,579340,S2B_T15TUJ_20201225_172136_UTM15_GS2,2020-12-25T17:17:29.000000
59NAmNbnvKR3G7rLhouG5V,78141,845318,L9_028029_20220503_UTM15_GS2,2022-05-03T17:04:55.000000
59NAmNbnvKR3G7rLhouG5V,78141,846760,L8_027029_20220504_UTM15_GS2,2022-05-04T16:58:51.000000
59NAmNbnvKR3G7rLhouG5V,78141,593864,S2B_T15TUJ_20220228_172135_UTM15_GS2,2022-02-28T17:11:39.000000
59NAmNbnvKR3G7rLhouG5V,78141,850559,GF6_WFV2_1120207714_20220507_173442_UTM15_GS2,2022-05-07T17:34:42.000000
59NAmNbnvKR3G7rLhouG5V,78141,850849,S2B_T15TUJ_20220509_172136_UTM15_GS2,2022-05-09T17:08:49.000000
59NAmNbnvKR3G7rLhouG5V,78141,1041923,RS2_269038_20220921_UTM15_GS2,2022-09-21T05:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,956469,RS2_269038_20220828_UTM15_GS2,2022-08-28T05:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,862192,DEIMOS1_00B8B5PM_3_20220518_133220_UTM15_GS2,2022-05-18T13:32:20.000000
59NAmNbnvKR3G7rLhouG5V,78141,668252,S2A_T15TUJ_20220315_172143_UTM15_GS2,2022-03-15T17:10:51.000000
59NAmNbnvKR3G7rLhouG5V,78141,668265,S2A_T15TUK_20220315_172128_UTM15_GS2,2022-03-15T17:10:51.000000
59NAmNbnvKR3G7rLhouG5V,78141,781687,RS2_270038_20220318_UTM15_GS2,2022-03-18T05:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,867111,RS2_269038_20220524_UTM15_GS2,2022-05-24T05:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,784208,S2A_T15TUJ_20220325_172141_UTM15_GS2,2022-03-25T17:09:41.000000
59NAmNbnvKR3G7rLhouG5V,78141,784211,S2A_T15TUK_20220325_172127_UTM15_GS2,2022-03-25T17:09:41.000000
59NAmNbnvKR3G7rLhouG5V,78141,867842,GF6_WFV2_1120212709_20220524_174849_UTM15_GS2,2022-05-24T17:48:49.000000
59NAmNbnvKR3G7rLhouG5V,78141,870102,DEIMOS1_00B8F0SM_5_20220528_132054_UTM15_GS2,2022-05-28T13:20:54.000000
59NAmNbnvKR3G7rLhouG5V,78141,795798,RS2_270038_20220411_UTM15_GS2,2022-04-11T05:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,871696,RS2_270038_20220529_UTM15_GS2,2022-05-29T05:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,567028,S2B_T15TUK_20211031_172126_UTM15_GS2,2021-10-31T17:14:49.000000
59NAmNbnvKR3G7rLhouG5V,78141,567025,S2B_T15TUJ_20211031_172140_UTM15_GS2,2021-10-31T17:14:49.000000
59NAmNbnvKR3G7rLhouG5V,78141,566886,L8_028029_20211031_UTM15_GS2,2021-10-31T17:05:37.000000
59NAmNbnvKR3G7rLhouG5V,78141,561163,L8_028029_20211015_UTM15_GS2,2021-10-15T17:05:37.000000
59NAmNbnvKR3G7rLhouG5V,78141,558311,S2A_T15TUK_20211006_172129_UTM15_GS2,2021-10-06T17:12:11.000000
59NAmNbnvKR3G7rLhouG5V,78141,558309,S2A_T15TUJ_20211006_172144_UTM15_GS2,2021-10-06T17:12:11.000000
59NAmNbnvKR3G7rLhouG5V,78141,494095,KAST_KAZ_MS6_20210504165745_ORTP_S111270_20210504_UTM15_GS2,2021-05-04T16:59:08.000000
59NAmNbnvKR3G7rLhouG5V,78141,488323,L8_027029_20210501_UTM15_GS2,2021-05-01T16:58:33.000000
59NAmNbnvKR3G7rLhouG5V,78141,487899,S2A_T15TUK_20210429_172122_UTM15_GS2,2021-04-29T17:08:51.000000
59NAmNbnvKR3G7rLhouG5V,78141,487700,S2A_T15TUJ_20210429_172136_UTM15_GS2,2021-04-29T17:08:51.000000
59NAmNbnvKR3G7rLhouG5V,78141,486286,S2B_T15TUJ_20210424_172133_UTM15_GS2,2021-04-24T17:08:39.000000
59NAmNbnvKR3G7rLhouG5V,78141,486284,S2B_T15TUK_20210424_172119_UTM15_GS2,2021-04-24T17:08:39.000000
59NAmNbnvKR3G7rLhouG5V,78141,485095,RS2_270038_20210416_UTM15_GS2,2021-04-16T05:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,483155,S2B_T15TUJ_20210414_172135_UTM15_GS2,2021-04-14T17:08:49.000000
59NAmNbnvKR3G7rLhouG5V,78141,482922,RS2_269038_20210411_UTM15_GS2,2021-04-11T05:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,480080,L8_028029_20210406_UTM15_GS2,2021-04-06T17:04:56.000000
59NAmNbnvKR3G7rLhouG5V,78141,477986,L8_027029_20210330_UTM15_GS2,2021-03-30T16:58:48.000000
59NAmNbnvKR3G7rLhouG5V,78141,475525,L8_028029_20210321_UTM15_GS2,2021-03-21T17:05:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,475401,S2A_T15TUJ_20210320_172138_UTM15_GS2,2021-03-20T17:10:11.000000
59NAmNbnvKR3G7rLhouG5V,78141,475388,S2A_T15TUK_20210320_172123_UTM15_GS2,2021-03-20T17:10:11.000000
59NAmNbnvKR3G7rLhouG5V,78141,475172,RS2_269038_20210318_UTM15_GS2,2021-03-18T05:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,471189,S2B_T15TUJ_20210305_172138_UTM15_GS2,2021-03-05T17:11:09.000000
59NAmNbnvKR3G7rLhouG5V,78141,460345,S2A_T15TUK_20201130_172124_UTM15_GS2,2020-11-30T17:17:01.000000
59NAmNbnvKR3G7rLhouG5V,78141,460320,S2A_T15TUJ_20201130_172138_UTM15_GS2,2020-11-30T17:17:01.000000
59NAmNbnvKR3G7rLhouG5V,78141,437786,S2A_T15TUK_20200921_172129_UTM15_GS2,2020-09-21T22:10:21.000000
59NAmNbnvKR3G7rLhouG5V,78141,437094,L8_027029_20200919_UTM15_GS2,2020-09-19T21:59:17.000000
59NAmNbnvKR3G7rLhouG5V,78141,433796,L8_028029_20200910_UTM15_GS2,2020-09-10T22:05:25.000000
59NAmNbnvKR3G7rLhouG5V,78141,430788,L8_027029_20200903_UTM15_GS2,2020-09-03T21:59:11.000000
59NAmNbnvKR3G7rLhouG5V,78141,430222,S2A_T15TUK_20200901_172129_UTM15_GS2,2020-09-01T17:09:01.000000
59NAmNbnvKR3G7rLhouG5V,78141,428172,S2B_T15TUJ_20200827_172142_UTM15_GS2,2020-08-27T17:08:49.000000
59NAmNbnvKR3G7rLhouG5V,78141,421441,GF6_WFV2_1120025276_20200810_174704_UTM14_GS2,2020-08-10T17:47:04.000000
59NAmNbnvKR3G7rLhouG5V,78141,414919,S2B_T15TUK_20200728_172127_UTM15_GS2,2020-07-28T17:08:49.000000
59NAmNbnvKR3G7rLhouG5V,78141,411562,GF6_WFV2_1120016736_20200716_173708_UTM15_GS2,2020-07-16T17:37:08.000000
59NAmNbnvKR3G7rLhouG5V,78141,404263,S2A_T15TUJ_20200703_172143_UTM15_GS2,2020-07-03T17:09:01.000000
59NAmNbnvKR3G7rLhouG5V,78141,404958,DE00A8D9_014150_029050_S_20200703_UTM15_GS2,2020-07-03T14:42:50.000000
59NAmNbnvKR3G7rLhouG5V,78141,405223,DE00A8C0P_20200630_UTM15_GS2,2020-06-30T14:55:41.000000
59NAmNbnvKR3G7rLhouG5V,78141,401999,S2B_T15TUK_20200628_172127_UTM15_GS2,2020-06-28T17:08:49.000000
59NAmNbnvKR3G7rLhouG5V,78141,400458,DE00A88B_000000_020000_S_20200623_UTM15_GS2,2020-06-23T14:51:37.000000
59NAmNbnvKR3G7rLhouG5V,78141,396088,S2A_T15TUJ_20200613_172145_UTM15_GS2,2020-06-13T17:09:01.000000
59NAmNbnvKR3G7rLhouG5V,78141,392680,GF6_WFV2_1120003275_20200601_173926_UTM14_GS2,2020-06-01T17:39:26.000000
59NAmNbnvKR3G7rLhouG5V,78141,389868,S2B_T15TUJ_20200529_172140_UTM15_GS2,2020-05-29T17:08:49.000000
59NAmNbnvKR3G7rLhouG5V,78141,391351,GF6_WFV2_1120001986_20200528_174122_UTM14_GS2,2020-05-28T17:41:22.000000
59NAmNbnvKR3G7rLhouG5V,78141,376892,RS2_270038_20200421_UTM15_GS2,2020-04-21T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,369926,S2A_T15TUJ_20200404_172135_UTM15_GS2,2020-04-04T17:08:51.000000
59NAmNbnvKR3G7rLhouG5V,78141,344378,RS2_270038_20191105_UTM15_GS2,2019-11-05T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,339203,S2B_T15TUJ_20191022_172140_UTM15_GS2,2019-10-22T17:13:49.000000
59NAmNbnvKR3G7rLhouG5V,78141,337744,L8_027029_20191019_UTM15_GS2,2019-10-19T16:59:25.000000
59NAmNbnvKR3G7rLhouG5V,78141,328095,L8_028029_20190924_UTM15_GS2,2019-09-24T17:05:31.000000
59NAmNbnvKR3G7rLhouG5V,78141,314680,RS2_269038_20190820_UTM15_GS2,2019-08-20T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,312530,S2A_T15TUK_20190818_172127_UTM15_GS2,2019-08-18T17:08:51.000000
59NAmNbnvKR3G7rLhouG5V,78141,311295,L8_027029_20190816_UTM15_GS2,2019-08-16T16:59:09.000000
59NAmNbnvKR3G7rLhouG5V,78141,310452,DE00A1C5_014150_029050_P_20190813_UTM15_GS2,2019-08-13T15:32:03.000000
59NAmNbnvKR3G7rLhouG5V,78141,309850,DE00A1A7_000000_014650_S_20190809_UTM15_GS2,2019-08-09T15:16:23.000000
59NAmNbnvKR3G7rLhouG5V,78141,307424,UK02_SL6_22P_1T_20190805T134249_20190805T134339_DMC_0_20190805_UTM15_GS2,2019-08-05T13:43:14.000000
59NAmNbnvKR3G7rLhouG5V,78141,305335,RS2_270038_20190801_UTM15_GS2,2019-08-01T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,303491,L8_027029_20190731_UTM15_GS2,2019-07-31T16:59:04.000000
59NAmNbnvKR3G7rLhouG5V,78141,302819,S2A_T15TUJ_20190729_172143_UTM15_GS2,2019-07-29T17:09:01.000000
59NAmNbnvKR3G7rLhouG5V,78141,300036,UK02_SL6_22S_1T_20190719T133649_20190719T133739_DMC_0_20190719_UTM15_GS2,2019-07-19T13:37:14.000000
59NAmNbnvKR3G7rLhouG5V,78141,296491,L8_027029_20190715_UTM15_GS2,2019-07-15T16:58:58.000000
59NAmNbnvKR3G7rLhouG5V,78141,296076,S2B_T15TUK_20190714_172133_UTM15_GS2,2019-07-14T17:08:59.000000
59NAmNbnvKR3G7rLhouG5V,78141,295724,S2B_T15TUJ_20190714_172147_UTM15_GS2,2019-07-14T17:08:59.000000
59NAmNbnvKR3G7rLhouG5V,78141,292561,L8_028029_20190706_UTM15_GS2,2019-07-06T17:05:07.000000
59NAmNbnvKR3G7rLhouG5V,78141,293380,UK02_SL6_22P_1T_20190706T134949_20190706T135039_DMC_0_20190706_UTM15_GS2,2019-07-06T13:50:14.000000
59NAmNbnvKR3G7rLhouG5V,78141,288689,S2A_T15TUJ_20190629_172143_UTM15_GS2,2019-06-29T17:09:01.000000
59NAmNbnvKR3G7rLhouG5V,78141,288471,L8_027029_20190629_UTM15_GS2,2019-06-29T16:58:55.000000
59NAmNbnvKR3G7rLhouG5V,78141,283929,RS2_270038_20190614_UTM15_GS2,2019-06-14T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,278069,S2B_T15TUK_20190604_172132_UTM15_GS2,2019-06-04T17:08:59.000000
59NAmNbnvKR3G7rLhouG5V,78141,278052,L8_028029_20190604_UTM15_GS2,2019-06-04T17:04:57.000000
59NAmNbnvKR3G7rLhouG5V,78141,277629,UK02_SL6_22S_1T_20190602T133657_20190602T133747_DMC_0_20190602_UTM15_GS2,2019-06-02T13:37:22.000000
59NAmNbnvKR3G7rLhouG5V,78141,277580,UK02_SL6_22S_1T_20190530T134702_20190530T134752_DMC_0_20190530_UTM14_GS2,2019-05-30T13:47:27.000000
59NAmNbnvKR3G7rLhouG5V,78141,276392,DE009F1FS_20190529_UTM15_GS2,2019-05-29T15:20:16.000000
59NAmNbnvKR3G7rLhouG5V,78141,275118,L8_027029_20190528_UTM15_GS2,2019-05-28T16:58:43.000000
59NAmNbnvKR3G7rLhouG5V,78141,273995,S2B_T15TUJ_20190525_172147_UTM15_GS2,2019-05-25T17:08:59.000000
59NAmNbnvKR3G7rLhouG5V,78141,273118,DE009EEAS_20190522_UTM15_GS2,2019-05-22T15:17:18.000000
59NAmNbnvKR3G7rLhouG5V,78141,272236,S2A_T15TUK_20190520_172128_UTM15_GS2,2019-05-20T17:08:51.000000
59NAmNbnvKR3G7rLhouG5V,78141,271580,RS2_269038_20190516_UTM15_GS2,2019-05-16T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,264457,L8_028029_20190503_UTM15_GS2,2019-05-03T17:04:38.000000
59NAmNbnvKR3G7rLhouG5V,78141,263778,DE009E06S_20190428_UTM15_GS2,2019-04-28T15:18:24.000000
59NAmNbnvKR3G7rLhouG5V,78141,262566,L8_027029_20190426_UTM15_GS2,2019-04-26T16:58:24.000000
59NAmNbnvKR3G7rLhouG5V,78141,262374,S2B_T15TUJ_20190425_172146_UTM15_GS2,2019-04-25T17:08:59.000000
59NAmNbnvKR3G7rLhouG5V,78141,268980,GF1_WFV2_3959025_20190425_013806_UTM15_GS2,2019-04-25T01:38:06.000000
59NAmNbnvKR3G7rLhouG5V,78141,225980,S2B_T15TUK_20181027_171414_UTM15_GS2,2018-10-27T17:14:19.000000
59NAmNbnvKR3G7rLhouG5V,78141,221487,RS2_270038_20181012_UTM15_GS2,2018-10-12T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,211745,S2B_T15TUJ_20180917_171937_UTM15_GS2,2018-09-17T17:09:39.000000
59NAmNbnvKR3G7rLhouG5V,78141,210067,S2A_T15TUK_20180912_171527_UTM15_GS2,2018-09-12T17:09:11.000000
59NAmNbnvKR3G7rLhouG5V,78141,210039,S2A_T15TUJ_20180912_171527_UTM15_GS2,2018-09-12T17:09:11.000000
59NAmNbnvKR3G7rLhouG5V,78141,207266,S2B_T15TUK_20180907_171921_UTM15_GS2,2018-09-07T17:10:09.000000
59NAmNbnvKR3G7rLhouG5V,78141,197531,DE00971C_000000_014650_S_20180811_UTM15_GS2,2018-08-11T15:45:22.000000
59NAmNbnvKR3G7rLhouG5V,78141,195218,DE0096F8_012950_026650_P_20180808_UTM15_GS2,2018-08-08T15:57:22.000000
59NAmNbnvKR3G7rLhouG5V,78141,192705,S2A_T15TUJ_20180803_171401_UTM15_GS2,2018-08-03T17:08:51.000000
59NAmNbnvKR3G7rLhouG5V,78141,192984,RS2_270038_20180801_UTM15_GS2,2018-08-02T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,184397,U2FF9016_000000_015499_P_20180714_UTM15_GS2,2018-07-14T14:38:41.000000
59NAmNbnvKR3G7rLhouG5V,78141,183053,L8_027029_20180712_UTM15_GS2,2018-07-12T16:58:10.000000
59NAmNbnvKR3G7rLhouG5V,78141,183418,DE0095D5_012950_026650_S_20180711_UTM15_GS2,2018-07-11T15:41:34.000000
59NAmNbnvKR3G7rLhouG5V,78141,182308,S2B_T15TUJ_20180709_171818_UTM15_GS2,2018-07-09T12:18:18.000000
59NAmNbnvKR3G7rLhouG5V,78141,181268,UK02_SL6_22P_1T_20180704T143921_20180704T144011_DMC_0_20180704_UTM15_GS2,2018-07-04T14:39:46.000000
59NAmNbnvKR3G7rLhouG5V,78141,178490,L8_028029_20180703_UTM15_GS2,2018-07-03T17:04:16.000000
59NAmNbnvKR3G7rLhouG5V,78141,180271,RS2_269038_20180703_UTM15_GS2,2018-07-03T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,178359,U2FF8F91_015000_030499_S_20180630_UTM15_GS2,2018-06-30T14:21:18.000000
59NAmNbnvKR3G7rLhouG5V,78141,177153,S2B_T15TUK_20180629_171722_UTM15_GS2,2018-06-29T17:08:49.000000
59NAmNbnvKR3G7rLhouG5V,78141,177152,S2B_T15TUJ_20180629_171722_UTM15_GS2,2018-06-29T17:08:49.000000
59NAmNbnvKR3G7rLhouG5V,78141,174507,S2A_T15TUJ_20180624_171600_UTM15_GS2,2018-06-24T17:08:51.000000
59NAmNbnvKR3G7rLhouG5V,78141,176680,DE009500_000000_020050_S_20180624_UTM15_GS2,2018-06-24T15:46:01.000000
59NAmNbnvKR3G7rLhouG5V,78141,176674,UK02_SL6_22P_1T_20180624T144038_20180624T144128_DMC_0_20180624_UTM15_GS2,2018-06-24T14:41:03.000000
59NAmNbnvKR3G7rLhouG5V,78141,169283,DE00942A_019550_039600_S_20180607_UTM15_GS2,2018-06-07T15:50:16.000000
59NAmNbnvKR3G7rLhouG5V,78141,167292,S2A_T15TUK_20180604_171549_UTM15_GS2,2018-06-04T17:08:51.000000
59NAmNbnvKR3G7rLhouG5V,78141,167291,S2A_T15TUJ_20180604_171549_UTM15_GS2,2018-06-04T17:08:51.000000
59NAmNbnvKR3G7rLhouG5V,78141,166471,L8_028029_20180601_UTM15_GS2,2018-06-01T17:03:59.000000
59NAmNbnvKR3G7rLhouG5V,78141,161405,S2B_T15TUK_20180520_172112_UTM15_GS2,2018-05-20T17:08:49.000000
59NAmNbnvKR3G7rLhouG5V,78141,165022,L8_028029_20180516_UTM15_GS2,2018-05-16T17:04:12.000000
59NAmNbnvKR3G7rLhouG5V,78141,154929,L8_028029_20180430_UTM15_GS2,2018-04-30T17:04:22.000000
59NAmNbnvKR3G7rLhouG5V,78141,154661,S2A_T15TUK_20180425_172028_UTM15_GS2,2018-04-25T17:10:11.000000
59NAmNbnvKR3G7rLhouG5V,78141,152991,L8_027029_20180423_UTM15_GS2,2018-04-23T16:58:15.000000
59NAmNbnvKR3G7rLhouG5V,78141,123918,S2A_T15TUJ_20170927_052111_UTM15_GS2,2017-09-27T17:21:11.000000
59NAmNbnvKR3G7rLhouG5V,78141,123878,S2A_T15TUK_20170927_052111_UTM15_GS2,2017-09-27T17:21:11.000000
59NAmNbnvKR3G7rLhouG5V,78141,123872,L8_027029_20170927_UTM15_GS2,2017-09-27T16:59:14.000000
59NAmNbnvKR3G7rLhouG5V,78141,123291,S2B_T15TUK_20170922_052059_UTM15_GS2,2017-09-22T17:20:59.000000
59NAmNbnvKR3G7rLhouG5V,78141,123283,S2B_T15TUJ_20170922_052059_UTM15_GS2,2017-09-22T17:20:59.000000
59NAmNbnvKR3G7rLhouG5V,78141,120227,L8_027029_20170911_UTM15_GS2,2017-09-11T16:59:07.000000
59NAmNbnvKR3G7rLhouG5V,78141,118545,L8_028029_20170902_UTM15_GS2,2017-09-02T17:05:18.000000
59NAmNbnvKR3G7rLhouG5V,78141,117953,UK02_SL6_22P_1T_20170828T151436_20170828T151526_DMC_0_20170828_UTM15_GS2,2017-08-28T15:15:01.000000
59NAmNbnvKR3G7rLhouG5V,78141,115222,S2A_T15TUJ_20170818_052111_UTM15_GS2,2017-08-18T17:21:11.000000
59NAmNbnvKR3G7rLhouG5V,78141,115006,DE008BAFS_20170813_UTM15_GS2,2017-08-13T15:54:07.000000
59NAmNbnvKR3G7rLhouG5V,78141,114739,UK02_SL6_22P_1T_20170808T151613_20170808T151703_DMC_0_20170808_UTM15_GS2,2017-08-08T15:16:38.000000
59NAmNbnvKR3G7rLhouG5V,78141,113635,DE008B4CS_20170803_UTM15_GS2,2017-08-03T16:02:03.000000
59NAmNbnvKR3G7rLhouG5V,78141,110010,DE008AAF_000000_019150_S_20170720_UTM15_GS2,2017-07-20T15:52:54.000000
59NAmNbnvKR3G7rLhouG5V,78141,109393,DE008A8D_023750_036000_P_20170717_UTM15_GS2,2017-07-17T16:04:51.000000
59NAmNbnvKR3G7rLhouG5V,78141,109186,L8_028029_20170716_UTM15_GS2,2017-07-16T17:05:02.000000
59NAmNbnvKR3G7rLhouG5V,78141,108509,DE008A45_000000_015550_S_20170710_UTM15_GS2,2017-07-10T16:00:47.000000
59NAmNbnvKR3G7rLhouG5V,78141,108505,UK02_SL6_22P_1T_20170709T151905_20170709T151955_DMC_0_20170709_UTM15_GS2,2017-07-09T15:19:30.000000
59NAmNbnvKR3G7rLhouG5V,78141,107498,UK02_SL6_22S_1T_20170702T150935_20170702T151025_DMC_0_20170702_UTM15_GS2,2017-07-02T15:10:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,106774,L8_028029_20170630_UTM15_GS2,2017-06-30T17:04:58.000000
59NAmNbnvKR3G7rLhouG5V,78141,106590,DE0089A6_018750_038520_S_20170626_UTM15_GS2,2017-06-26T15:51:35.000000
59NAmNbnvKR3G7rLhouG5V,78141,104607,DE00893B_019550_039600_S_20170616_UTM15_GS2,2017-06-16T15:59:29.000000
59NAmNbnvKR3G7rLhouG5V,78141,104352,L8_028029_20170614_UTM15_GS2,2017-06-14T12:04:54.000000
59NAmNbnvKR3G7rLhouG5V,78141,102862,S2A_T15TUK_20170609_051301_UTM15_GS2,2017-06-09T12:13:01.000000
59NAmNbnvKR3G7rLhouG5V,78141,100071,UK02_SL6_22P_1T_20170530T152136_20170530T152226_DMC_0_20170530_UTM15_GS2,2017-05-30T15:22:01.000000
59NAmNbnvKR3G7rLhouG5V,78141,97540,UK02_SL6_22S_1T_20170516T150331_20170516T150421_DMC_0_20170516_UTM15_GS2,2017-05-16T15:03:56.000000
59NAmNbnvKR3G7rLhouG5V,78141,91705,L8_028029_20170411_UTM15_GS2,2017-04-11T12:04:41.000000
59NAmNbnvKR3G7rLhouG5V,78141,91033,L8_027029_20170404_UTM15_GS2,2017-04-04T11:58:34.000000
59NAmNbnvKR3G7rLhouG5V,78141,80122,S2A_T15TUJ_20161121_052112_UTM15_GS2,2016-11-21T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,78400,S2A_T15TUJ_20161101_051442_UTM15_GS2,2016-11-01T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,77125,L8_027029_20161010_UTM15_GS2,2016-10-10T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,92045,L8_027029_20160823_UTM15_GS2,2016-08-23T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,95245,UK02_SL6_22S_1T_20160816T152426_20160816T152516_DMC_0_20160816_UTM15_GS2,2016-08-16T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,76351,UK02_SL6_22S_1T_20160816T152426_20160816T152516_DMC_0_20160816_UTM15_GS2_FP3_OM_YPM,2016-08-16T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,92033,L8_028029_20160814_UTM15_GS2,2016-08-14T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,76155,L8_028029_20160814_UTM15_GS2_FP3_OM_YPM,2016-08-14T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,76148,L8_027029_20160807_UTM15_GS2_FP3_OM_YPM,2016-08-07T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,95240,UK02_SL6_22S_1T_20160803T153423_20160803T153513_DMC_0_20160803_UTM15_GS2,2016-08-03T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,94704,DE007C77P_20160803_UTM15_GS2,2016-08-03T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,92531,S2A_T15TUJ_20160803_052113_UTM15_GS2,2016-08-03T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,69446,UK02_SL6_22S_1T_20160803T153423_20160803T153513_DMC_0_20160803_UTM15_GS2_FP3_OM_YPM,2016-08-03T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,69414,DE007C77P_20160803_UTM15_GS2_FP3_OM_YPM,2016-08-03T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,61878,UK02_SL6_22P_1T_20160731T154406_20160731T154456_DMC_0_20160731_UTM15_GS2,2016-07-31T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,92012,L8_028029_20160729_UTM15_GS2,2016-07-29T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,67677,L8_028029_20160729_UTM15_GS2_FP3_OM_YPM,2016-07-29T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,95239,UK02_SL6_22S_1T_20160724T153423_20160724T153513_DMC_0_20160724_UTM15_GS2,2016-07-24T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,92503,S2A_T15TUJ_20160724_051540_UTM15_GS2,2016-07-24T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,92003,L8_027029_20160722_UTM15_GS2,2016-07-22T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,67672,L8_027029_20160722_UTM15_GS2_FP3_OM_YPM,2016-07-22T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,94703,DE007B7E_000000_018250_S_20160713_UTM15_GS2,2016-07-13T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,94701,DE007B0D_017930_036360_P_20160703_UTM15_GS2,2016-07-03T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,53242,DE007A5B_016850_034200_P_20160616_UTM15_GS2,2016-06-16T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,91972,L8_028029_20160611_UTM15_GS2,2016-06-11T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,94708,UK02_SL6_22P_1T_20160601T154341_20160601T154431_DMC_0_20160601_UTM15_GS2,2016-06-01T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,91953,L8_027029_20160519_UTM15_GS2,2016-05-19T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,49696,DE007879_018800_038160_P_20160503_UTM15_GS2,2016-05-03T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,49289,UK02_SL6_22S_1T_20160425T153321_20160425T153411_DMC_0_20160425_UTM15_GS2,2016-04-25T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,92299,S2A_T15TUJ_20160415_UTM15_GS2,2016-04-15T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,48440,L8_028029_20160408_UTM15_GS2,2016-04-08T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,93195,L8_027029_20150821_UTM15_GS2,2015-08-21T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,23308,UK02_SL6_22P_1T_20150821T161302_20150821T161352_DMC_0_20150821_UTM15_GS2,2015-08-21T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,94254,DE006D83_000000_018250_S_20150804_UTM15_GS2,2015-08-04T00:00:00.000000
59NAmNbnvKR3G7rLhouG5V,78141,26718,UK02_SL6_22S_1T_20150725T155929_20150725T160019_DMC_0_20150725_UTM15_GS2,2015-07-25T00:00:00.000000
